sentence_id,sentence,source,subject,relation,object
135,"In the United Kingdom, following completion of two years of foundation training and three years of internal medicine training, doctors may commence the five-year cardiology specialty training programme.",Cardiology,doctors,complete,two years of foundation training
135,"In the United Kingdom, following completion of two years of foundation training and three years of internal medicine training, doctors may commence the five-year cardiology specialty training programme.",Cardiology,doctors,complete,three years of internal medicine training
136,"As cardiologists are physicians, all prospective cardiologists must complete the Membership of the Royal Colleges of Physicians of the United Kingdom diploma, prior to commencing cardiology specialty training.",Cardiology,cardiologists,are,physicians
136,"As cardiologists are physicians, all prospective cardiologists must complete the Membership of the Royal Colleges of Physicians of the United Kingdom diploma, prior to commencing cardiology specialty training.",Cardiology,prospective cardiologists,must complete,Membership of the Royal Colleges of Physicians of the United Kingdom diploma
136,"As cardiologists are physicians, all prospective cardiologists must complete the Membership of the Royal Colleges of Physicians of the United Kingdom diploma, prior to commencing cardiology specialty training.",Cardiology,Membership of the Royal Colleges of Physicians of the United Kingdom diploma,is required for,cardiology specialty training
137,"It is possible to specialise in a recognised sub-specialty; the core sub-specialties are interventional cardiology, electrophysiology, cardiac imaging, heart failure, and adult congenital heart disease.",Cardiology,,,
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,must complete,core curriculum in cardiology
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,may undertake,further training
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,may undertake,additional qualifications
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,may undertake,certifications
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,are necessary for,chosen sub-specialty
138,"All cardiologists must complete a core curriculum in cardiology, and may undertake further training and additional qualifications and certifications necessary for their chosen sub-specialty, before being awarded the Certificate of Completion of Training in cardiology.",Cardiology,cardiologists,are awarded,Certificate of Completion of Training in cardiology
139,"In India, the full process of becoming a cardiologist after graduating high school takes around 11.5 years.",Cardiology,,,
140,"After completing Class 12th , students appear for the Medical Entrance Exam conducted at the National level, and then the National Eligibility cum Entrance Test , which allows students to take MBBS/BDS courses.",Cardiology,Medical Entrance Exam,is conducted at the,National level
140,"After completing Class 12th , students appear for the Medical Entrance Exam conducted at the National level, and then the National Eligibility cum Entrance Test , which allows students to take MBBS/BDS courses.",Cardiology,National Eligibility cum Entrance Test,allows students to take,MBBS/BDS courses
141,The MBBS course takes 5.5 years to complete .,Cardiology,,,
142,"Upon completing this, the student becomes a qualified doctor.",Cardiology,,,
143,"To pursue a specialization in cardiology, students must appear for either the NEET-PG or INI-CET exam.",Cardiology,,,
144,"Once passed, the students get to study MD in General Medicine, which takes 3 years.",Cardiology,students,get to study,MD in General Medicine
144,"Once passed, the students get to study MD in General Medicine, which takes 3 years.",Cardiology,MD in General Medicine,takes,3 years
145,"Finally, to pursue a super-specialty in cardiology, a 3 year DM in cardiology course is required.",Cardiology,,,
146,"Per Doximity, adult cardiologists earn an average of $436,849 per year in the U.S.
Cardiac electrophysiology
Cardiac electrophysiology is the science of elucidating, diagnosing, and treating the electrical activities of the heart.",Cardiology,Per Doximity,report,"adult cardiologists earn an average of $436,849 per year in the U.S."
146,"Per Doximity, adult cardiologists earn an average of $436,849 per year in the U.S.
Cardiac electrophysiology
Cardiac electrophysiology is the science of elucidating, diagnosing, and treating the electrical activities of the heart.",Cardiology,Cardiac electrophysiology,is the science of,"elucidating, diagnosing, and treating the electrical activities of the heart"
147,The term is usually used to describe studies of such phenomena by invasive catheter recording of spontaneous activity as well as of cardiac responses to programmed electrical stimulation .,Cardiology,,,
148,"These studies are performed to assess complex arrhythmias, elucidate symptoms, evaluate abnormal electrocardiograms, assess the risk of developing arrhythmias in the future, and design treatment.",Cardiology,,,
149,"These procedures increasingly include therapeutic methods (typically radiofrequency ablation, or cryoablation) in addition to diagnostic and prognostic procedures.",Cardiology,,,
150,Other therapeutic modalities employed in this field include antiarrhythmic drug therapy and implantation of pacemakers and automatic implantable cardioverter-defibrillators .,Cardiology,antiarrhythmic drug therapy,is a type of,therapeutic modality
150,Other therapeutic modalities employed in this field include antiarrhythmic drug therapy and implantation of pacemakers and automatic implantable cardioverter-defibrillators .,Cardiology,implantation of pacemakers,is a type of,therapeutic modality
150,Other therapeutic modalities employed in this field include antiarrhythmic drug therapy and implantation of pacemakers and automatic implantable cardioverter-defibrillators .,Cardiology,implantation of automatic implantable cardioverter-defibrillators,is a type of,therapeutic modality
151,The cardiac electrophysiology study typically measures the response of the injured or cardiomyopathic myocardium to PES on specific pharmacological regimens in order to assess the likelihood that the regimen will successfully prevent potentially fatal sustained ventricular tachycardia or ventricular fibrillation in the future.,Cardiology,,,
152,Sometimes a series of electrophysiology-study drug trials must be conducted to enable the cardiologist to select the one regimen for long-term treatment that best prevents or slows the development of VT or VF following PES.,Cardiology,cardiologist,must conduct,electrophysiology-study drug trials
152,Sometimes a series of electrophysiology-study drug trials must be conducted to enable the cardiologist to select the one regimen for long-term treatment that best prevents or slows the development of VT or VF following PES.,Cardiology,cardiologist,select,one regimen
152,Sometimes a series of electrophysiology-study drug trials must be conducted to enable the cardiologist to select the one regimen for long-term treatment that best prevents or slows the development of VT or VF following PES.,Cardiology,one regimen,best prevents or slows,development of VT or VF
